pandora_topic_id,topic_term,cnt
TP:2030254,Charles Martineau,4
TP:2030551,Miabelle,4
TP:2031124,Courtroom,4
TP:2028947,CJ Perry,4
TP:2030773,Maine Senate Race,4
TP:2031123,Prosecution,4
TP:2029826,Anoushka Mutanda-Dougherty,4
TP:2030502,Amrith Ramkumar,4
TP:2030698,Mike Pedicin,4
TP:2030627,Imra Jones,4
TP:2030382,Theo Baker,4
TP:2031147,National Taxpayer Union Foundation,4
TP:2030087,Catherine DiNuzzo,4
TP:2030552,Seth Barron,4
TP:2030697,Frankie Bates,4
TP:2030963,picket fence,4
TP:2029961,Jason G. Green,4
TP:2031057,pay raise,4
TP:2030784,Benoit Denizet Lewis,4
TP:2024101,Kate Lavrentios,4
TP:2031011,Lindsey Moses,4
TP:2025518,Andrew Guthrie Ferguson,4
TP:2028365,Scott Burgess,4
TP:2030962,Danielle Paquette,4
TP:2030608,Belmont Cameli,4
TP:2031114,Steven Umbrello,4
TP:2030030,Harbor,4
TP:2029578,Henrik Rydstrom,4
TP:2030384,Hermanos Espinoza,4
TP:2030681,universal basic income,4
TP:2030475,fuel octane,4
TP:2021265,cochlear concussions,4
TP:2030249,Cara Drinan,4
TP:2030120,Kathy Dempsey,4
TP:2029168,Dan McClellan,4
TP:2030783,Stanley Simmons,4
TP:2030701,papal encyclical,4
TP:2030665,Enhanced Games,4
TP:2030449,Sal Bardo,4
TP:2030345,Roberto Pineda Sanchez,4
TP:2021691,Nancy Guthrie,4
TP:2030493,Robert Blevins,3
TP:2028775,Richard McPherson,3
TP:2030662,Liz Duff,3
TP:2030887,Isabel Klee,3
TP:2022751,sanctuary cities,3
TP:2030562,The City Surfers,3
TP:2024043,Julie Amacher,3
TP:2030894,Kirk Offel,3
TP:2030466,Tim Stiefler,3
TP:2029095,femicide,3
TP:2031158,Adam Yenser,3
TP:2031231,Chancee Lundy,3
TP:2031209,Eddie Maple,3
TP:2031155,Theo DeRosa,3
TP:2030868,Brett Emmons,3
TP:2022896,Dan Nykolayko,3
TP:2031222,Antonio Senzatela,3
TP:2030585,Matthew Kelley,3
TP:2029940,Bob's Burgers (series),3
TP:2029500,Allyson Matney Neal,3
TP:2030927,Open Borders,3
TP:2030831,Chuck Garbedian,3
TP:2030997,March For Our Lives,3
TP:2030589,Esmerlyn Valdez,3
TP:2031234,Stanley Sheff,3
TP:2031082,Albert Nicaud,3
TP:2031208,Wes Orshoski,3
TP:2022870,Steve Bonta,3
TP:2031236,computer,3
TP:2030062,Leslie Prince (compliance systems),3
TP:2031245,Anuj Gupta,3
TP:2031025,Ben Lipari,3
TP:2031206,Tracy City,3
TP:2030132,Eric halterman,3
TP:2029475,misogynoir,3
TP:2031193,Cortez Smith,3
TP:2030734,Spencer Miles,3
TP:2022263,The Grass Roots,3
TP:2030742,speakezzy,3
TP:2031233,Doug Sanderson,3
TP:2031204,The McCoys,3
TP:2031221,AJ Gracia,3
TP:2022304,Jennifer Reid (psychiatrist),3
TP:2030741,Eric Esguerra,3
TP:2030858,Marshmellow,3
TP:2031235,Typewriter,3
TP:2030747,cultural jokes,3
TP:2030731,Peter Antico,3
TP:2030128,Victoria Cobb,3
TP:2031144,Sour Ops,3
TP:2030748,Faraz Niafattah,3
TP:2031230,Southern Black Girls and Women's Consortium,3
TP:2031178,Brendan Philip,3
TP:2026507,Lauren Costabile,3
TP:2030740,Customer Services,3
TP:2030738,laundry,3
TP:2031154,zebby mathews,3
TP:2030739,services,3
TP:2031156,Masters Of The Universe,3
TP:2031006,Haley Skarupa,3
TP:2029175,Mark Guiney,3
TP:2031094,R. Missing,3
TP:2030737,Miele,3
TP:2031241,Prineha Narang,3
TP:2030348,Amar Campa Najjar,3
TP:2030982,DJ_Dave,3
TP:2030993,1791 Foundation,3
TP:2031227,Jeff Starkovich,3
TP:2030898,Man Raze,3
TP:2030844,Wednesday 13,3
TP:2023091,Guardian angel,3
TP:2031195,Floridays,3
TP:2031095,Amen Dunes,3
TP:2030991,Victoria Akyea,3
TP:2031081,Doug Sunseri,3
TP:2030837,"Dan Murphy, ESPN",3
TP:2030272,Kathy Boden Holland,3
TP:2030316,Harini Bhat,3
TP:2030289,Eric Booth Jr.,3
TP:2030990,Peter Churchbourne,3
TP:2030464,Tara Gereaux,3
TP:2030162,Pet Sounds (album),3
TP:2030273,R-Mean,3
TP:2030683,bodie,3
TP:2022020,Shilpi Khetarpal,3
TP:2030270,Fernanda Schiffer,3
TP:2030569,Dominic Harrison,3
TP:2030255,Mark Flanagan,3
TP:2023050,Alicia Robbins,3
TP:2030994,The Institute for Women's Health,3
TP:2030981,boy 2000,3
TP:2024105,Mark Evans (pastor),3
TP:2030826,Gerry McNamera,3
TP:2030985,Marco Damiani,3
TP:2022590,Honey Cone,3
TP:2022629,career counseling,3
TP:2021784,Peter Donolo,3
TP:2022392,Victoria Villarroel,3
TP:2029749,Eric Vincent,3
TP:2030166,Ann Wasson,3
TP:2030413,Natasha Calis,3
TP:2030336,Rhyan Ramirez,3
TP:2030065,Steve Dresner (reporter WTOP),3
TP:2030393,Tyler Robinson (Diesel Laptops),3
TP:2030417,Ben Kern,3
TP:2030421,denim,3
TP:2030607,Kaylee Bullen,3
TP:2030920,MEEK,3
TP:2030387,Roadblocks,3
TP:2030400,Chris Meek,3
TP:2031027,fortitude,3
TP:2030203,wall,3
TP:2022729,Boston Legacy FC,3
TP:2021578,Brandis Griffith Friedman,3
TP:2030175,Steven Offenbaker,3
TP:2030239,Jennifer Newsom,3
TP:2026882,John Trobough,3
TP:2030486,2026 Islamic Center of San Diego shooting,3
TP:2027627,Ike Reilly,3
TP:2030207,Matthew Hennessey,3
TP:2030605,Amanda Grace,3
TP:2030185,Juandalynn Givan,3
TP:2030423,Kiana Fitzgerald,3
TP:2028818,Dylan Loucks,3
TP:2030315,Chris Hook,3
TP:2030386,Joe Mathews,3
TP:2030174,Jonathan Shields,3
TP:2030804,General Services Administration,3
TP:2030661,Propeller One-Way Night Coach (film),3
TP:2030659,Steve Neilsen,3
TP:2030565,The Atlanta Rhythm Section,3
TP:2030337,Elizabeth of the Trinty,3
TP:2030781,The Jukeez,3
TP:2030588,Heriberto Hernandez,3
TP:2030179,J.D. Clark,3
TP:2029794,Kid Sistr,3
TP:2022391,Stassie Karanikolaou,3
TP:2030725,outdoors,3
TP:2030052,Ryan Chismark,3
TP:2030470,low income workers,3
TP:2029981,The Chophouse Band,3
TP:2030704,3RD WRLD,3
TP:2030875,Carson Bailey,3
TP:2030391,Ilya Denisenko,3
TP:2031040,The Kilans,3
TP:2030955,Karee Upendo,3
TP:2030494,The PRO,3
TP:2030537,eric hartman,3
TP:2030049,Zack Savitsky,3
TP:2021812,Mike Hurst,3
TP:2031047,Rob DiPietro,3
TP:2030477,NBA All-Rookie Team,3
TP:2023357,Rachel Kuehn,3
TP:2030874,Carson Bolemon,3
TP:2030587,Casey Viera,3
TP:2025144,Black Oak Arkansas,3
TP:2030051,National Women's Defense League,3
TP:2030802,Kat Daley,3
TP:2030129,Andreas Anastassakis,3
TP:2030966,Patrick Bacon,3
TP:2030666,Huwaida Arraf,3
TP:2030436,Joy Buie,3
TP:2031018,Adolfo Daniel Vallejo,3
TP:2030071,AJ Ewing,3
TP:2030465,Andrea Gunraj,3
TP:2031005,Foster Sylvers,3
TP:2030055,Anthony Martineau,3
TP:2030462,Carson Holloway,3
TP:2030451,LEMONSUCKR,3
TP:2030435,Sunmin Lee,3
TP:2030048,Emma Davidson Tribbs,3
TP:2030485,Institutional Shareholder Services,3
TP:2030398,Tiffany Stringer,3
TP:2030399,Catherine Kim,3
TP:2030852,Michel Paradis,3
TP:2029524,Jared Jones (golf),3
TP:2021415,Nadya Martinez,3
TP:2027372,Grady Emerson,3
